ResponseId,Q3.6,StartDate,EndDate,Status,Progress,DurationSec,Finished,RecordedDate,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,ConsentForm,DemoState,DemoZip,DemoGender,DemoAge,DemoRace,DemoEdu,DemoSalary,PersonalExpYN,EEAttributionNoExper,PersonalExpType,PersonalExpTypeOE,PersonalExpImpact,PersonalExpImpactOE,EEIntensity,EEFrequency,EEAttributionExper,CCHumanCaused,PsyDistClimateGroup,PsyDistNumber,PsyDistLocal,PsyDistFar,PsyDistDevelop,PsyDistImpact,PsyDistEffects,RVResponsibilityLocal1,RVResponsibilityGlobal1,RVInstrumentalLocal1,RVInstrumentalGlobal1,RVGroupIDLocal1,RVGroupIDGlobal1,RVKinshipLocal1,RVKinshipGlobal1,RVPersIDLocal1,RVPersIDGlobal1,RVCareLocal1,RVCareGlobal1,RVProgressLocal1,RVProgressGlobal1,RVResponsibilityGlobal2,RVResponsibilityLocal2,RVInstrumentalGlobal2,RVInstrumentalLocal2,RVGroupIDGlobal2,RVGroupIDLocal2,RVKinshipGlobal2,RVKinshipLocal2,RVPersIDGlobal2,RVPersIDLocal2,RVCareGlobal2,RVCareLocal2,RVProgressGlobal2,RVProgressLocal2,WTPPolicy,EcolEconGrowth,EcolEconRelationship,EcolEconGraphic,Q8.1_FirstClick,Q8.1_LastClick,Q8.1_PageSubmit,Q8.1_ClickCount,Q139_FirstClick,Q139_LastClick,Q139_PageSubmit,Q139_ClickCount,Q9.1_FirstClick,Q9.1_LastClick,Q9.1_PageSubmit,Q9.1_ClickCount,Q10.1_FirstClick,Q10.1_LastClick,Q10.1_PageSubmit,Q10.1_ClickCount,Q11.1_FirstClick,Q11.1_LastClick,Q11.1_PageSubmit,Q11.1_ClickCount,Q12.1_FirstClick,Q12.1_LastClick,Q12.1_PageSubmit,Q12.1_ClickCount,Q13.1_FirstClick,Q13.1_LastClick,Q13.1_PageSubmit,Q13.1_ClickCount,Q14.1_FirstClick,Q14.1_LastClick,Q14.1_PageSubmit,Q14.1_ClickCount,Q138_FirstClick,Q138_LastClick,Q138_PageSubmit,Q138_ClickCount,CCHumanActivity,CCHumanActDeforest,CCHumanActFossil,CCHumanActCigarette,CCHumanActCFC,CCHumanActToxic,CCHumanActNuclear,QuizSciAgree,QuizCarbonLevels,QuizEmissionYear,QuizActDeforest,QuizActFossil,QuizSciAgreeScore,QuizCarbonScore,QuizEmisYearScore,QuizCCHumanActScore,QuizScore,PriorityTerrorist,PriorityEconomy,PriorityHealthcare,PriorityEducation,PriorityEnvironment,PriorityImmigration,PriorityBudget,PriorityClimate,PriorityJob,PriorityMilitary,PriorityRace,PriorityCovid,DemoPresElection,DemoPolitical,Score,opp,RISN,rid,Q_TotalDuration,Q_BallotBoxStuffing,gc,term,wtpValue,Create.New.Field.or.Choose.From.Dropdown...,LS,Q60...Parent.Topics,Q60...Topics,EEAttributionAll,EEExposure,CCDenierOrNot,RVRespGlAll,RVRespLoAll,RVInstruGlAll,RVInstruLoAll,RVGrpIDGlAll,RVGrpIDLoAll,RVKinshipGlAll,RVKinshipLoAll,RVPersIDGlAll,RVPersIDLoAll,RVCareGlAll,RVCareLoAll,RVProgressGlAll,RVProgressLoAll,RVWhichGroup,DemoPol.3GRModSeparate,DemoPol.3Groups,PersonalExpType_wildfire,PersonalExpType_hurricane,PersonalExpType_flood,PersonalExpType_heat,PersonalExpType_drought,PersonalExpType_tornado,PersonalExpType_other,PersonalExpType_total,PersonalExpImpact_smoke,PersonalExpImpact_sheltering,PersonalExpImpact_nearmiss,PersonalExpImpact_evacuate,PersonalExpImpact_livingquarterdamage,PersonalExpImpact_livingquarterlost,PersonalExpImpact_incomelost,PersonalExpImpact_other,PersonalExpImpact_total,EEExposureAll,extremeExperienceYN,EEIntensityAll,wtp,c2,c3,t1a,t1b,t2a,t2b,t3a,t3b,t4,c1,t1,t2,t3,tA,tB,climateTopPriority,EEFrequency_std,EEIntensity_std,EEExposure_std,EEAttributionAll_std,EEAttributionXIntensity,EEAttributionXExposure,EEExposureAll_std,EEIntensityAll_std,DuplicatedZip
R_3nrsGtFLZ4cOObv,6,12/23/20 9:24,12/23/20 9:38,0,100,867,1,12/23/20 9:38,anonymous,EN,0.9,NA,0,0,NA,1,Colorado,30030,Man,2,Native Hawaiian or Pacific Islander,Graduate degree,4,1,NA,1 4,NA,1 2,NA,4,2,6,1,3,9,5,6,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5,5,1,2,6,5,6,7,5,5,6,4,2,2,1,NA,NA,NA,NA,NA,147.087,153.53,157.568,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,90,4,2,1,1,1,2,2,2,7,3,4,4,3,4,3,3,4,4,3,2,4,3,5,6,qual2599-0922Wildfire,9402621,5fe36f1b-76ea-8822-10b5-1f750e9ecbd2,867,NA,1,NA,205,NA,873,NA,NA,6,6,0,7,7,5,5,1,2,6,5,6,7,5,5,6,4,2,3,2,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,2,6,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.329521125,-0.271298156,-0.357020669,0.048483906,24,36,0.608284041,0.58568264,TRUE
R_cC417OSVCQYN5DP,NA,12/11/20 21:14,12/11/20 21:24,0,100,547,1,12/11/20 21:24,anonymous,EN,0.9,NA,0,0,NA,1,Georgia,30032,Woman,3,Black or African American,College (2 or 4 year),1,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,6,5,4,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,4,6,7,5,4,6,5,5,6,5,6,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.992,122.013,187.801,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,52,2,1,1,1,NA,NA,NA,2,2,4,3,4,4,3,3,3,3,4,3,3,4,3,4,6,qual2599-0922Wildfire,9402621,5fd443d2-199f-8233-9298-15d801152a25,547,NA,1,NA,85,NA,873,NA,NA,1,NA,1,5,6,5,4,6,7,5,4,6,5,5,6,5,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,-1.648175423,NA,NA,-0.850258229,-0.801451504,TRUE
R_2Xn5RGdPkv7T9Bb,NA,12/31/20 13:28,12/31/20 13:41,0,100,810,1,12/31/20 13:41,anonymous,EN,1,NA,0,0,NA,1,Georgia,30032,Man,6,White,College (2 or 4 year),8,2,8,NA,NA,NA,NA,NA,NA,NA,1,2,8,5,6,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,2,2,5,5,4,4,4,4,5,5,3,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.798,169.355,170.464,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,2,NA,NA,NA,NA,97,4,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,2,2,3,3,2,3,4,3,4,6,qual2599-0922Wildfire,9625722,5fee3467-0a7d-5569-3743-2adc4b229f97,810,NA,1,NA,245,NA,563,NA,NA,8,NA,0,6,6,2,2,5,5,4,4,4,4,5,5,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,0.727147637,NA,NA,-0.850258229,-0.801451504,TRUE
R_p9idhWDXvJXUsyR,NA,12/31/20 20:42,12/31/20 20:55,0,100,808,1,12/31/20 20:55,anonymous,EN,1,NA,0,0,NA,1,Georgia,30035,Man,6,"Spanish, Hispanic, or Latino,White",Graduate degree,5,2,9,NA,NA,NA,NA,NA,NA,NA,1,2,8,5,4,2,5,4,7,7,2,1,6,7,5,6,5,6,5,7,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35,23.709,179.043,3,12,1,2,NA,NA,NA,NA,97,4,2,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,4,2,3,4,3,1,4,4,3,6,5,qual2599-0922Wildfire,9625722,5fee9a1a-619a-2da0-c564-73d2606d59bf,808,NA,1,NA,45,NA,563,NA,NA,9,NA,0,7,7,1,2,7,6,6,5,6,5,7,5,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,1.066479503,NA,NA,-0.850258229,-0.801451504,TRUE
R_31FMHcXi06w1K6G,1,12/11/20 11:51,12/11/20 12:23,0,100,1892,1,12/11/20 12:23,anonymous,EN,1,NA,0,0,NA,1,Georgia,30038,Woman,6,Black or African American,High school,4,1,NA,3,NA,3,NA,3,1,1,3,1,5,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,6,6,7,7,7,7,7,7,7,7,1,2,1,NA,NA,NA,NA,NA,0,0,155.679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,100,4,2,1,1,2,2,2,2,8,3,4,4,3,4,3,3,3,4,3,3,4,3,4,6,qual2599-0922Wildfire,9402621,5fd3bf87-9b08-568c-0b5b-9dc1757347dd,1892,NA,1,NA,265,NA,873,NA,NA,1,4,1,7,7,7,7,6,6,7,7,7,7,7,7,7,7,2,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.129071183,-0.686072606,-1.02702909,-1.648175423,3,4,0.122103284,0.238899104,TRUE
R_1NEcd9zRQpSew5c,NA,12/11/20 14:54,12/11/20 15:16,0,100,1307,1,12/11/20 15:16,anonymous,EN,1,NA,0,0,NA,1,Georgia,30038,Woman,2,Black or African American,College (2 or 4 year),2,2,7,NA,NA,NA,NA,NA,NA,NA,1,2,7,5,4,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,7,7,5,6,1,2,3,3,5,5,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.977,160.977,162.005,1,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,2,1,85,4,2,NA,NA,NA,2,2,NA,4,4,4,4,4,4,2,3,3,4,3,4,4,1,4,2,qual2599-0922Wildfire,9402621,5fd3ea82-e5e4-1ef5-0840-c807b3e6a274,1307,NA,1,NA,105,NA,873,NA,NA,7,NA,0,1,2,2,2,7,7,5,6,1,2,3,3,5,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,NA,NA,NA,0.387815771,NA,NA,-0.850258229,-0.801451504,TRUE
R_tJP0GdhU6kLNZgR,7,12/12/20 0:21,12/12/20 0:29,0,100,497,1,12/12/20 0:29,anonymous,EN,1,NA,0,5,NA,1,Georgia,30038,Woman,1,Black or African American,College (2 or 4 year),3,1,NA,2 4 5,NA,3 4,NA,6,1,7,1,3,10,6,6,6,6,1,4,4,5,5,5,6,4,2,5,5,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,166.813,0,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,2,NA,1,NA,NA,64,1,1,NA,1,NA,NA,NA,1,1,3,3,3,4,3,4,3,3,4,2,4,4,3,7,4,qual2599-0922Wildfire,9402621,5fd46f4e-2126-4f6c-0745-cfb8f237e902,497,NA,1,NA,145,NA,873,NA,NA,7,7,0,4,4,5,5,6,5,2,4,5,5,5,6,5,6,1,3,3,0,1,0,1,1,0,0,3,0,0,1,0,0,0,0,0,1,7,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1.129071183,0.558250746,-0.022016459,0.387815771,42,49,0.851374419,1.279249712,TRUE
R_23VQjzZkHrAKo5q,NA,12/12/20 0:06,12/12/20 0:15,0,100,520,1,12/12/20 0:15,anonymous,EN,0.9,NA,0,5,NA,1,Georgia,30044,Woman,2,White,High school,1,2,5,NA,NA,NA,NA,NA,NA,NA,1,1,6,5,5,5,5,2,5,5,4,4,6,6,6,6,6,7,6,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,6.04,6.04,142.776,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,3,2,NA,NA,NA,NA,2,NA,2,4,4,3,3,4,2,2,3,3,3,2,4,1,4,3,qual2599-0922Wildfire,9402621,5fd46b8b-5961-20c1-8dd6-d63927381dbd,520,NA,1,NA,125,NA,873,NA,NA,5,NA,0,5,5,4,4,6,6,6,6,7,6,6,6,4,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,-0.29084796,NA,NA,-0.850258229,-0.801451504,TRUE
R_3Pc47iVKGk3SJoT,NA,12/9/20 22:49,12/9/20 22:59,0,100,584,1,12/9/20 22:59,anonymous,EN,0.9,NA,0,5,NA,1,Georgia,30045,Woman,2,Black or African American,College (2 or 4 year),5,2,4,NA,NA,NA,NA,NA,NA,NA,2,2,7,5,4,5,4,1,5,5,5,5,5,5,5,4,5,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,170.86,170.86,171.755,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,97,4,2,1,1,NA,2,2,2,6,4,3,4,4,4,3,3,3,3,4,3,4,3,4,5,qual2599-0922Wildfire,9402621,5fd1b710-1362-873c-736f-b654a6c5df08,584,NA,1,NA,45,NA,873,NA,NA,4,NA,1,5,5,5,5,5,5,4,5,5,5,5,4,5,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,-0.630179826,NA,NA,-0.850258229,-0.801451504,TRUE
R_2urpvhPH58SAMpP,5,12/11/20 3:31,12/11/20 3:46,0,100,895,1,12/11/20 3:46,anonymous,EN,0.9,NA,0,0,NA,1,Georgia,30045,Woman,1,Black or African American,High school,1,1,NA,2,NA,2,NA,1,1,5,1,2,8,5,3,7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,2,2,7,7,6,6,5,5,6,6,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.727,169.3,170.302,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,2,NA,NA,NA,NA,97,4,2,1,1,2,2,2,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,5,qual2599-0922Wildfire,9402621,5fd34a96-c121-0166-db53-fa13cd9fcc16,895,NA,1,NA,45,NA,873,NA,NA,5,2,0,7,7,2,2,7,7,6,6,5,5,6,6,2,2,2,3,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,NA,-1.129071183,-1.515621508,-1.69703751,-0.29084796,5,10,-0.364077472,-0.454667968,TRUE
R_31H1yEmAkTq5rMQ,NA,12/11/20 20:25,12/11/20 20:57,0,100,1927,1,12/11/20 20:57,anonymous,EN,0.9,NA,0,0,NA,1,Georgia,30046,Woman,1,"Asian,Black or African American",High school,3,2,8,NA,NA,NA,NA,NA,NA,NA,1,2,8,6,6,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,3,3,6,6,6,6,6,6,6,6,5,5,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.707,168.707,169.82,1,NA,NA,NA,NA,65,NA,NA,NA,NA,2,1,90,4,2,NA,NA,1,2,2,NA,5,2,3,4,3,3,4,3,3,3,2,4,3,4,5,6,qual2599-0922Wildfire,9402621,5fd437f4-5ef5-0d8b-07ed-70247eabaa31,1927,NA,1,NA,145,NA,873,NA,NA,8,NA,0,7,7,3,3,6,6,6,6,6,6,6,6,5,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,NA,NA,NA,0.727147637,NA,NA,-0.850258229,-0.801451504,TRUE
R_2PhBo1czbEKhKUp,NA,12/31/20 15:39,12/31/20 16:05,0,100,1519,1,12/31/20 16:05,anonymous,EN,1,NA,0,0,NA,1,Georgia,30046,Man,6,White,College (2 or 4 year),1,2,7,NA,NA,NA,NA,NA,NA,NA,1,2,8,5,4,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,NA,NA,4,3,5,5,5,5,5,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,192.192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,2,NA,NA,NA,NA,66,4,2,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,4,4,3,4,4,4,4,2,2,5,qual2599-0922Wildfire,9625722,5fee5334-4763-cbdd-820c-16c358ce40ad,1519,NA,1,NA,225,NA,563,NA,NA,7,NA,0,5,5,4,4,0,0,4,3,5,5,5,5,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,0.387815771,NA,NA,-0.850258229,-0.801451504,TRUE
R_3PzWNtKyfXQyG5E,10,12/9/20 19:57,12/9/20 20:15,0,100,1049,1,12/9/20 20:15,anonymous,EN,0.9,NA,0,0,NA,1,Georgia,30047,Woman,1,"Asian,White",High school,2,1,NA,2,NA,2 4,NA,6,3,10,1,3,9,7,1,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,2,2,5,5,4,6,6,6,5,6,5,5,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.959,188.959,189.668,1,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,64,4,1,1,1,NA,2,NA,2,4,4,3,3,2,4,4,2,4,4,3,4,4,3,5,4,qual2599-0922Wildfire,9402621,5fd18ea1-560f-89b3-f77b-5f2fed4b752f,1049,NA,1,NA,225,NA,873,NA,NA,10,9,0,6,6,2,2,5,5,4,6,6,6,5,6,5,5,2,3,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.470028933,0.558250746,0.647991961,1.405811368,60,90,1.337555176,1.279249712,TRUE
R_3Jnj8WZGO8Fj4bO,1,12/9/20 23:59,12/10/20 0:18,0,100,1089,1,12/10/20 0:18,anonymous,EN,0.9,NA,0,5,NA,1,Georgia,30047,Woman,4,Black or African American,College (2 or 4 year),3,1,NA,6,NA,5,NA,7,3,1,2,2,8,3,2,3,5,2,2,3,4,4,5,3,2,6,5,4,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.955,526.273,527.271,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,2,1,NA,72,2,1,NA,NA,NA,NA,NA,NA,0,3,3,3,3,2,2,3,2,2,3,3,3,3,4,6,qual2599-0922Wildfire,9402621,5fd1c762-1743-5e2f-d87a-b3540b4da993,1089,NA,1,NA,225,NA,873,NA,NA,1,10,1,3,2,4,4,3,5,6,2,4,5,5,5,3,5,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,10,1,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.470028933,0.973025196,0.982996172,-1.648175423,7,10,1.580645554,1.626033248,TRUE
R_3Etnf3sW3rWZv4q,8,12/10/20 9:16,12/10/20 9:27,0,100,652,1,12/10/20 9:27,anonymous,EN,0.9,NA,0,0,NA,1,Georgia,30047,Woman,4,Asian,Graduate degree,1,1,NA,2 3,NA,3,NA,8,5,8,3,2,8,6,6,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,5,6,6,6,6,6,6,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.701,100.885,198.846,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,2,1,85,3,1,NA,NA,NA,NA,NA,NA,0,4,3,3,3,4,3,4,3,3,3,3,4,4,4,7,qual2599-0922Wildfire,9402621,5fd249a5-802e-bfe2-70ff-fde07aaf2f77,652,NA,1,NA,65,NA,873,NA,NA,8,13,1,6,6,6,6,6,6,5,6,6,6,6,6,6,6,2,2,2,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,13,1,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2.069129049,1.387799647,1.988008802,0.727147637,64,104,2.309916689,1.972816784,TRUE
R_21zxdQQZ5AR4GOE,NA,12/12/20 1:17,12/12/20 1:27,0,100,591,1,12/12/20 1:27,anonymous,EN,1,NA,0,5,NA,1,Georgia,30047,Woman,3,Black or African American,College (2 or 4 year),1,2,3,NA,NA,NA,NA,NA,NA,NA,1,3,10,4,5,4,4,1,6,6,5,4,4,3,5,4,4,5,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.547,175.55,176.576,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,NA,NA,NA,2,NA,41,2,4,1,NA,NA,NA,NA,1,1,2,2,3,2,2,3,2,2,3,2,3,3,3,4,5,qual2599-0922Wildfire,9402621,5fd47c5e-e4cc-036b-0b21-a8d37caa313c,591,NA,1,NA,145,NA,873,NA,NA,3,NA,0,6,6,4,5,3,4,4,5,5,4,5,6,6,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,-0.969511691,NA,NA,-0.850258229,-0.801451504,TRUE
R_ZEHYNokyuwzoIo1,10,12/31/20 16:00,12/31/20 16:14,0,100,829,1,12/31/20 16:14,anonymous,EN,1,NA,0,0,NA,1,Georgia,30047,Man,6,White,College (2 or 4 year),3,1,NA,4 5 6,NA,2,NA,4,NA,10,1,3,10,7,2,5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,7,7,7,7,7,7,7,7,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.186,165.691,166.551,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,2,NA,NA,NA,NA,98,4,2,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,2,2,4,3,1,4,4,3,7,5,qual2599-0922Wildfire,9625722,5fee5811-bcf5-86a0-2866-5ecf84202dfd,829,NA,1,NA,145,NA,563,NA,NA,10,NA,0,7,7,1,1,7,7,7,7,7,7,7,7,2,2,2,3,3,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,0,1,NA,1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,NA,-0.271298156,NA,1.405811368,40,NA,NA,0.58568264,TRUE
R_VXwvyggS7fBByZr,9,12/31/20 16:36,12/31/20 16:51,0,100,861,1,12/31/20 16:51,anonymous,EN,0.9,NA,0,0,NA,1,Georgia,30047,Man,5,"Asian,White",Graduate degree,4,1,NA,3 4 5 6,NA,2 3,NA,7,3,9,1,3,10,6,2,5,6,1,7,7,4,4,5,4,5,5,6,6,5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,167.737,0,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,4,3,3,4,3,3,3,4,3,5,6,qual2599-0922Wildfire,9625722,5fee607b-6933-d8c0-20e0-995c0f32e81f,861,NA,1,NA,105,NA,563,NA,NA,9,10,0,7,7,4,4,4,5,5,5,6,6,5,5,5,6,1,3,2,0,0,1,1,1,1,0,4,0,1,1,0,0,0,0,0,2,10,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.470028933,0.973025196,0.982996172,1.066479503,63,90,1.580645554,1.626033248,TRUE
